package,class,name,name,count,min,max,avg
linux.testing,test_boxed,test_functional_boxed,PASSED,229,94,2288,129.3755458515283843
linux.testing,test_deprecated,test_dist_conftest_options,FAILED,2,395,577,486.0000000000000000
linux.testing,test_deprecated,test_dist_conftest_options,PASSED,183,252,2602,396.8961748633879781
linux.testing,test_deprecated,test_dist_conftest_options,SKIPPED,44,269,1057,402.7272727272727273
linux.testing,test_dsession,test_collected_function_causes_remote_skip,PASSED,229,261,2569,424.2096069868995633
linux.testing,test_dsession,test_crashing_item,PASSED,229,255,3180,450.5458515283842795
linux.testing,test_dsession,test_funcarg_teardown_failure,PASSED,229,268,3753,407.5152838427947598
linux.testing,test_dsession,test_session_hooks,PASSED,229,282,1151,421.1528384279475983
linux.testing,test_dsession,test_teardownfails_one_function,PASSED,229,242,2714,386.2620087336244541
linux.testing,test_dsession,test_terminate_on_hangingnode,SKIPPED,229,3235,7559,3399.5414847161572052
linux.testing,test_mypickle,test_pickle_and_back_IS_same[0],PASSED,229,0,0,0.00000000000000000000
linux.testing,test_mypickle,test_pickle_and_back_IS_same[10],PASSED,229,0,0,0.00000000000000000000
linux.testing,test_mypickle,test_pickle_and_back_IS_same[11],PASSED,229,0,0,0.00000000000000000000
linux.testing,test_mypickle,test_pickle_and_back_IS_same[12],PASSED,229,0,1,0.00873362445414847162
linux.testing,test_mypickle,test_pickle_and_back_IS_same[13],PASSED,229,0,0,0.00000000000000000000
linux.testing,test_mypickle,test_pickle_and_back_IS_same[14],PASSED,229,0,0,0.00000000000000000000
linux.testing,test_mypickle,test_pickle_and_back_IS_same[15],PASSED,229,0,0,0.00000000000000000000
linux.testing,test_mypickle,test_pickle_and_back_IS_same[1],PASSED,229,0,0,0.00000000000000000000
linux.testing,test_mypickle,test_pickle_and_back_IS_same[2],PASSED,229,0,0,0.00000000000000000000
linux.testing,test_mypickle,test_pickle_and_back_IS_same[3],PASSED,229,0,3,0.04803493449781659389
linux.testing,test_mypickle,test_pickle_and_back_IS_same[4],PASSED,229,0,2,0.01310043668122270742
linux.testing,test_mypickle,test_pickle_and_back_IS_same[5],PASSED,229,0,0,0.00000000000000000000
linux.testing,test_mypickle,test_pickle_and_back_IS_same[6],PASSED,229,0,0,0.00000000000000000000
linux.testing,test_mypickle,test_pickle_and_back_IS_same[7],PASSED,229,0,0,0.00000000000000000000
linux.testing,test_mypickle,test_pickle_and_back_IS_same[8],PASSED,229,0,0,0.00000000000000000000
linux.testing,test_mypickle,test_pickle_and_back_IS_same[9],PASSED,229,0,0,0.00000000000000000000
linux.testing,test_mypickle,test_pickling_concurrently,PASSED,229,0,0,0.00000000000000000000
linux.testing,test_mypickle,test_pickling_twice_before_unpickling,PASSED,229,0,1,0.00873362445414847162
linux.testing,test_mypickle,test_self_memoize,PASSED,229,0,0,0.00000000000000000000
linux.testing,test_mypickle,test_underlying_basic_pickling_mechanisms[0],PASSED,229,0,0,0.00000000000000000000
linux.testing,test_mypickle,test_underlying_basic_pickling_mechanisms[1],PASSED,183,0,13,0.07103825136612021858
linux.testing,test_pickling,test_config__setstate__wired_correctly_in_childprocess,PASSED,229,78,230,105.2314410480349345
linux.testing,test_plugin,test_dist_incompatibility_messages,PASSED,229,165,370,217.8689956331877729
linux.testing,test_plugin,test_dist_options,PASSED,229,23,67,30.0218340611353712
linux.testing,test_txnode,test_node_hash_equality,PASSED,229,67,1152,105.4628820960698690
linux.testing,test_util,test_filechange,PASSED,229,2,5,2.9344978165938865
linux.testing,test_util,test_pycremoval,PASSED,229,0,18,0.94323144104803493450
linux.testing,test_util,test_waitonchange,PASSED,229,200,222,200.7772925764192140
linux.testing.acceptance_test,TestDistribution,test_data_exchange,PASSED,229,252,1675,422.7860262008733624
linux.testing.acceptance_test,TestDistribution,test_dist_conftest_specified,PASSED,229,344,3042,576.1004366812227074
linux.testing.acceptance_test,TestDistribution,test_dist_each,PASSED,229,299,1459,516.2358078602620087
linux.testing.acceptance_test,TestDistribution,test_dist_tests_with_crash,PASSED,229,895,3623,1084.6157205240174672
linux.testing.acceptance_test,TestDistribution,test_distribution_rsyncdirs_example,PASSED,229,350,1488,506.3275109170305677
linux.testing.acceptance_test,TestDistribution,test_keyboard_interrupt_dist,PASSED,41,195,428,238.4390243902439024
linux.testing.acceptance_test,TestDistribution,test_keyboard_interrupt_dist,SKIPPED,171,0,1,0.05847953216374269006
linux.testing.acceptance_test,TestDistribution,test_keyboardinterrupt_hooks_issue79,PASSED,229,271,2460,430.3755458515283843
linux.testing.acceptance_test,TestDistribution,test_manytests_to_one_popen,PASSED,229,261,1327,471.4934497816593886
linux.testing.acceptance_test,TestTerminalReporting,test_fail_platinfo,PASSED,212,222,2966,412.8254716981132075
linux.testing.acceptance_test,TestTerminalReporting,test_pass_skip_fail,PASSED,212,226,2482,401.5000000000000000
linux.testing.test_boxed,TestOptionEffects,test_boxed_option_default,PASSED,229,14,55,19.3668122270742358
linux.testing.test_boxed,TestOptionEffects,test_is_not_boxed_by_default,PASSED,229,6,690,11.4890829694323144
linux.testing.test_dsession,TestDSession,test_add_remove_node,PASSED,229,9,27,11.5545851528384279
linux.testing.test_dsession,TestDSession,test_dist_some_tests,PASSED,229,147,445,276.2270742358078603
linux.testing.test_dsession,TestDSession,test_exit_completed_tests_fail,PASSED,229,10,325,13.9563318777292576
linux.testing.test_dsession,TestDSession,test_exit_completed_tests_ok,PASSED,229,10,23,12.5240174672489083
linux.testing.test_dsession,TestDSession,test_exit_on_first_failing,PASSED,229,11,25,13.3493449781659389
linux.testing.test_dsession,TestDSession,test_filteritems,PASSED,229,22,43,25.1222707423580786
linux.testing.test_dsession,TestDSession,test_internalerror,PASSED,229,13,80,24.4978165938864629
linux.testing.test_dsession,TestDSession,test_keyboardinterrupt,PASSED,229,9,24,11.6593886462882096
